next_purchase_after_30d,Transaction_Value,Coupon_Status,Gender,Tenure_Months,Delivery_Charges
0,99.0,Unused,F,24,6.0
0,279.0,Unused,F,24,6.0
0,237.0,Unused,F,24,6.0
0,59.99,Unused,F,24,6.0
0,149.0,Unused,F,24,6.0
0,88.98,Used,F,24,6.0
0,608.18,Used,F,24,48.59
0,134.99,Used,F,24,6.0
0,238.0,Used,F,24,6.0
0,587.0,Used,F,24,6.0
0,476.0,Used,F,24,12.91
0,15.0,Used,F,24,6.0
0,149.0,Used,F,24,6.0
0,149.0,Used,F,24,6.0
0,237.0,Used,F,24,6.0
0,298.0,Used,F,24,6.5
0,168.5,Unused,F,24,6.0
0,1.2,Unused,F,24,6.0
0,255.2,Unused,F,24,6.0
0,1387.0,Unused,F,24,48.59
0,99.0,Unused,F,24,6.0
0,28.72,Unused,F,24,6.5
0,11.97,Unused,F,24,12.99
0,558.0,Unused,F,24,6.0
0,119.0,Unused,F,24,6.0
0,238.0,Unused,F,24,6.0
0,119.0,Unused,F,24,6.0
0,476.0,Unused,F,24,6.0
0,119.0,Unused,F,24,6.0
0,13.59,Unused,F,24,6.5
0,149.0,Unused,F,24,6.0
0,149.0,Unused,F,24,6.0
0,199.0,Unused,F,24,8.7
0,8.0,Unused,F,24,6.5
0,99.0,Unused,F,24,6.0
0,15.99,Unused,F,24,6.0
0,468.0,Unused,F,24,6.0
0,544.0,Unused,F,24,48.59
0,894.0,Unused,F,24,12.99
1,8.77,Used,F,42,6.0
0,17.59,Used,F,42,6.5
0,747.0,Used,F,42,6.0
0,95.8,Used,F,42,18.69
0,119.0,Used,F,42,6.0
0,119.0,Used,F,42,6.0
0,349.0,Used,F,42,6.0
0,544.0,Used,F,42,6.0
0,149.0,Used,F,42,6.0
0,298.0,Used,F,42,6.0
0,22.0,Used,F,42,6.0
0,15.15,Unused,F,42,6.0
0,615.8,Unused,F,42,18.69
0,61.95,Unused,F,42,6.0
0,99.0,Unused,F,42,6.0
0,18.38,Unused,F,42,6.0
0,23.95,Unused,F,42,22.71
0,665.0,Unused,F,42,6.0
0,238.0,Unused,F,42,6.0
0,30.0,Unused,F,42,6.5
0,307.0,Unused,F,42,6.0
0,158.0,Unused,F,42,6.0
0,158.0,Unused,F,42,6.0
0,298.0,Unused,F,42,6.0
0,32.78,Unused,F,42,6.0
0,30.6,Unused,F,42,6.0
0,119.0,Unused,F,42,6.0
0,198.0,Unused,F,42,6.0
0,19.8,Unused,F,42,6.0
0,149.0,Unused,F,42,6.0
1,153.71,Used,M,26,6.5
1,10.99,Used,M,45,6.0
0,3.99,Used,M,45,6.0
0,30.39,Used,M,45,6.0
0,238.0,Used,M,45,6.0
0,12.31,Used,M,45,12.99
0,149.0,Used,M,45,6.0
0,37.57,Unused,M,45,12.99
0,13.59,Unused,M,45,6.0
0,79.0,Unused,M,45,6.0
0,32.78,Unused,M,45,6.0
0,18.99,Unused,M,45,6.0
1,274.75,Used,M,45,6.0
0,26.0,Used,M,45,12.99
0,199.0,Used,M,45,6.0
0,119.0,Used,M,45,6.0
0,11.0,Used,M,45,6.0
0,40.77,Used,M,45,6.5
0,149.0,Used,M,45,6.5
0,56.39,Unused,M,45,6.0
0,13.19,Unused,M,45,12.99
0,8.79,Unused,M,45,6.0
0,29.9,Unused,M,45,6.0
0,74.75,Unused,M,45,6.0
0,279.0,Unused,M,45,6.0
0,158.0,Unused,M,45,19.99
0,2.8,Unused,M,45,12.99
0,1.59,Unused,M,45,6.0
0,595.0,Unused,M,45,6.5
1,28.78,Unused,M,40,19.99
1,8.88,Used,M,2,6.0
0,15.94,Used,M,2,6.5
0,45.8,Used,M,2,24.37
0,119.0,Used,M,2,6.0
0,238.0,Used,M,2,6.0
0,52.62,Used,M,2,6.0
0,62.77,Used,M,2,6.0
0,15.19,Used,M,2,6.0
0,149.0,Used,M,2,6.0
0,106.7,Unused,M,2,24.37
0,24.0,Unused,M,2,6.0
0,45.43,Unused,M,2,6.0
0,21.27,Unused,M,2,6.5
0,16.74,Unused,M,2,6.5
0,119.0,Unused,M,2,6.0
0,119.0,Unused,M,2,6.0
0,119.0,Unused,M,2,6.0
0,238.0,Unused,M,2,6.0
0,10.63,Unused,M,2,6.0
0,29.58,Unused,M,2,6.0
0,298.0,Unused,M,2,6.0
0,74.61,Unused,M,2,6.5
0,21.26,Unused,M,2,6.0
0,158.0,Unused,M,2,6.0
0,149.0,Unused,M,2,6.0
0,69.95,Unused,M,2,24.37
0,27.98,Unused,M,2,6.0
0,55.96,Unused,M,2,6.0
0,194.15,Used,M,2,6.0
0,32.78,Used,M,2,6.0
0,4.78,Used,M,2,6.0
0,50.95,Used,M,2,12.99
0,595.0,Used,M,2,6.0
0,79.0,Used,M,2,6.0
0,79.0,Used,M,2,6.0
0,11.0,Used,M,2,6.0
0,149.0,Used,M,2,6.0
0,149.0,Used,M,2,6.0
0,6.0,Unused,M,2,6.0
0,173.04,Unused,M,2,6.0
0,11.5,Unused,M,2,6.0
0,119.0,Unused,M,2,6.0
0,119.0,Unused,M,2,6.0
0,119.0,Unused,M,2,6.0
0,24.78,Unused,M,2,12.99
0,43.99,Unused,M,2,6.0
0,6.0,Unused,M,2,6.0
0,447.0,Unused,M,2,12.99
0,395.0,Unused,M,2,6.0
0,13.59,Unused,M,2,6.0
0,115.0,Unused,M,2,6.0
0,9.6,Unused,M,2,12.99
0,119.0,Unused,M,2,6.0
0,268.0,Unused,M,2,6.0
0,8.49,Unused,M,2,6.0
1,43.97,Used,M,40,6.0
0,3.99,Used,M,40,6.0
0,147.78,Used,M,40,13.38
0,29.58,Used,M,40,12.99
0,64.57,Unused,M,40,6.5
0,24.64,Unused,M,40,6.0
0,76.75,Unused,M,40,6.0
0,119.0,Unused,M,40,6.0
0,119.0,Unused,M,40,6.0
0,79.96,Unused,M,40,12.99
0,23.7,Unused,M,40,6.5
0,79.99,Unused,M,40,6.0
0,247.77,Unused,M,40,13.38
1,154.99,Used,M,50,6.0
0,219.75,Used,M,50,34.94
0,251.94,Used,M,50,14.96
0,149.0,Used,M,50,6.0
0,149.0,Used,M,50,6.0
0,22.45,Unused,M,50,6.0
0,83.55,Unused,M,50,6.0
0,99.77,Unused,M,50,34.94
0,7.98,Unused,M,50,6.0
0,15.99,Unused,M,50,12.99
0,119.0,Unused,M,50,6.0
0,238.0,Unused,M,50,6.0
0,335.92,Unused,M,50,14.96
0,27.18,Unused,M,50,6.0
0,377.91,Unused,M,50,14.96
1,8.24,Used,M,30,6.5
0,20.6,Unused,M,30,6.5
1,73.92,Used,M,30,6.0
0,31.13,Used,M,30,12.99
0,238.0,Used,M,30,12.99
0,238.0,Used,M,30,6.0
0,149.0,Used,M,30,6.0
0,149.0,Used,M,30,6.0
0,168.23,Unused,M,30,6.0
0,17.56,Unused,M,30,12.99
0,119.0,Unused,M,30,6.0
0,119.0,Unused,M,30,6.0
0,149.0,Unused,M,30,6.0
0,149.0,Unused,M,30,6.0
0,13.59,Unused,M,30,6.0
0,51.35,Unused,M,30,6.0
0,19.99,Unused,M,30,6.0
1,119.0,Unused,M,6,6.5
1,13.99,Unused,M,6,19.99
0,12.31,Used,M,6,6.0
0,119.0,Used,M,6,12.99
0,149.0,Unused,M,6,6.0
1,119.0,Used,M,6,6.0
0,7.6,Used,M,6,6.0
0,25.2,Unused,M,6,6.0
0,149.0,Unused,M,6,12.99
0,8.4,Unused,M,6,6.0
1,121.3,Unused,M,6,19.02
1,122.77,Used,F,45,6.5
0,122.77,Used,F,45,6.5
0,153.71,Used,F,45,6.5
0,37.94,Unused,F,45,6.5
0,245.54,Unused,F,45,6.5
0,245.54,Unused,F,45,6.5
0,245.54,Unused,F,45,6.5
0,15.67,Unused,F,45,6.5
0,19.59,Unused,F,45,6.5
0,4.94,Unused,F,45,6.5
0,19.59,Unused,F,45,6.5
1,255.55,Used,F,45,34.94
0,126.7,Unused,F,45,34.94
0,23.99,Unused,F,45,18.36
0,170.25,Unused,F,45,34.94
1,60.0,Used,F,35,59.16
0,31.35,Used,F,35,6.0
0,39.75,Used,F,35,12.91
0,21.26,Used,F,35,6.0
0,28.0,Used,F,35,6.0
0,199.0,Unused,F,35,6.0
0,359.7,Unused,F,35,59.16
0,11.95,Unused,F,35,6.0
0,9.12,Unused,F,35,6.0
0,149.0,Unused,F,35,6.0
0,28.71,Unused,F,35,12.91
0,149.0,Unused,F,35,6.0
1,7.2,Used,F,37,6.0
0,199.0,Used,F,37,19.99
0,3.19,Unused,F,37,6.0
0,16.79,Unused,F,37,6.0
0,79.0,Unused,F,37,6.0
0,238.0,Unused,F,37,6.0
0,237.0,Unused,F,37,6.0
0,79.0,Unused,F,37,6.0
1,659.64,Used,F,18,6.0
0,100.91,Used,F,18,6.5
0,100.91,Used,F,18,6.5
0,121.3,Used,F,18,12.99
0,242.6,Used,F,18,6.5
0,355.74,Used,F,18,6.5
0,80.52,Used,F,18,6.5
0,151.88,Used,F,18,6.5
0,406.98,Unused,F,18,6.0
0,107.58,Unused,F,18,6.5
0,9.94,Unused,F,18,6.0
0,20.38,Unused,F,18,6.0
0,711.48,Unused,F,18,6.5
0,303.76,Unused,F,18,6.5
0,706.36,Unused,F,18,6.5
0,241.56,Unused,F,18,6.5
0,80.52,Unused,F,18,6.5
0,151.88,Unused,F,18,6.5
0,20.38,Unused,F,18,6.0
0,151.88,Unused,F,18,12.99
1,22.92,Used,F,38,6.0
0,22.41,Used,F,38,6.0
0,303.76,Used,F,38,6.5
0,12.83,Unused,F,38,6.5
0,121.3,Unused,F,38,6.5
0,121.3,Unused,F,38,6.5
0,355.74,Unused,F,38,6.5
0,151.88,Unused,F,38,6.5
0,151.88,Unused,F,38,6.5
0,100.91,Unused,F,38,6.5
1,16.98,Used,M,5,6.0
0,2.39,Used,M,5,6.0
0,119.0,Used,M,5,6.0
0,119.0,Used,M,5,6.0
0,106.79,Used,M,5,12.99
0,35.7,Used,M,5,6.0
0,16.38,Unused,M,5,6.0
0,9.0,Unused,M,5,6.0
0,39.19,Unused,M,5,6.0
0,28.79,Unused,M,5,12.99
0,16.99,Unused,M,5,6.0
0,20.99,Unused,M,5,6.0
0,62.7,Unused,M,5,12.99
0,15.3,Unused,M,5,6.0
0,149.0,Unused,M,5,6.0
1,597.0,Used,M,5,12.99
0,149.0,Used,M,5,6.0
0,149.0,Used,M,5,6.0
0,289.49,Unused,M,5,12.48
0,31.96,Unused,M,5,6.0
0,27.97,Unused,M,5,6.5
0,198.0,Unused,M,5,6.0
0,119.0,Unused,M,5,6.0
0,119.0,Unused,M,5,6.0
0,119.0,Unused,M,5,6.0
0,183.95,Unused,M,5,12.48
0,149.0,Unused,M,5,6.0
1,69.99,Used,F,19,6.5
0,70.36,Used,F,19,6.5
0,71.9,Used,F,19,35.96
0,59.85,Used,F,19,6.5
0,49.85,Used,F,19,106.0
0,133.84,Used,F,19,6.5
0,238.0,Used,F,19,6.5
0,158.0,Used,F,19,6.5
0,149.0,Used,F,19,6.5
0,1199.85,Unused,F,19,134.74
0,47.8,Unused,F,19,35.96
0,249.7,Unused,F,19,106.0
0,107.86,Unused,F,19,6.5
0,17.59,Unused,F,19,6.5
0,149.0,Unused,F,19,6.5
0,167.8,Unused,F,19,35.96
0,79.8,Unused,F,19,6.5
0,47.8,Unused,F,19,6.5
0,557.69,Used,F,19,6.5
0,1.59,Used,F,19,6.5
0,24.99,Used,F,19,6.5
0,74.99,Used,F,19,6.5
0,33.59,Unused,F,19,6.5
0,8.39,Unused,F,19,6.5
0,701.71,Unused,F,19,6.5
0,61.98,Unused,F,19,6.5
0,119.0,Unused,F,19,6.5
0,149.0,Unused,F,19,6.5
1,15.98,Used,F,19,6.0
0,20.79,Used,F,19,6.0
0,4.8,Used,F,19,6.0
0,149.0,Used,F,19,6.0
0,68.77,Unused,F,19,6.0
0,16.16,Unused,F,19,6.0
0,31.36,Unused,F,19,6.0
0,4.56,Unused,F,19,6.0
0,119.0,Unused,F,19,6.0
0,94.48,Unused,F,19,6.0
0,20.99,Unused,F,19,6.0
0,149.0,Unused,F,19,6.0
0,2.39,Unused,F,19,6.0
0,27.19,Unused,F,19,6.0
0,79.0,Unused,F,19,6.0
1,279.0,Used,F,19,6.0
0,349.0,Used,F,19,6.0
0,349.0,Used,F,19,6.0
0,23.76,Used,F,19,6.5
0,58.11,Unused,F,19,6.0
0,10.63,Unused,F,19,6.0
0,13.29,Unused,F,19,6.0
0,3.98,Unused,F,19,6.0
0,279.0,Unused,F,19,6.0
0,238.0,Unused,F,19,6.0
0,4.08,Unused,F,19,6.5
0,349.0,Unused,F,19,6.0
0,349.0,Unused,F,19,6.0
0,349.0,Unused,F,19,6.0
0,349.0,Unused,F,19,6.0
0,149.0,Unused,F,19,6.0
0,15.19,Unused,F,19,6.0
1,677.0,Used,F,19,6.5
0,238.0,Used,F,19,6.5
0,149.0,Used,F,19,6.5
0,0.8,Unused,F,19,6.5
0,311.7,Unused,F,19,166.18
0,119.0,Unused,F,19,6.5
0,498.0,Unused,F,19,6.5
0,946.0,Unused,F,19,6.5
1,31.17,Used,F,18,6.0
0,30.87,Used,F,18,6.0
0,45.76,Unused,F,18,6.0
0,13.59,Unused,F,18,6.0
0,13.59,Unused,F,18,6.0
1,43.57,Used,F,18,6.0
0,237.0,Used,F,18,6.0
0,119.0,Unused,F,18,6.0
0,349.0,Unused,F,18,6.0
1,18.39,Used,F,37,6.5
0,198.0,Used,F,37,6.5
0,139.65,Unused,F,37,28.78
0,35.98,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,59.99,Unused,F,37,6.5
0,149.0,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,79.0,Unused,F,37,6.5
0,149.0,Unused,F,37,6.5
0,3.19,Used,F,37,6.5
0,8.79,Used,F,37,20.78
0,119.0,Used,F,37,6.5
0,79.0,Used,F,37,6.5
0,16.99,Used,F,37,6.5
0,149.0,Used,F,37,6.5
0,4.98,Unused,F,37,6.5
0,30.38,Unused,F,37,6.5
0,19.19,Unused,F,37,20.0
0,40.97,Unused,F,37,6.5
0,30.39,Unused,F,37,6.5
0,119.0,Unused,F,37,6.5
0,149.0,Unused,F,37,6.5
0,13.59,Unused,F,37,18.65
0,27.99,Unused,F,37,20.78
1,25.0,Used,M,39,0.0
0,15.9,Used,M,39,16.86
0,35.81,Used,M,39,6.0
0,237.0,Used,M,39,6.0
0,7.98,Unused,M,39,6.0
0,50.0,Unused,M,39,0.0
0,22.33,Unused,M,39,6.5
0,37.01,Unused,M,39,6.0
0,491.65,Unused,M,39,16.86
0,109.72,Unused,M,39,6.0
0,149.0,Unused,M,39,6.0
0,149.0,Unused,M,39,6.0
0,59.7,Unused,M,39,50.0
0,19.19,Unused,M,39,6.0
0,16.73,Unused,M,39,6.5
0,34.13,Unused,M,39,6.0
0,149.0,Unused,M,39,6.0
1,119.0,Used,M,40,6.0
0,79.0,Used,M,40,6.0
0,119.0,Unused,M,40,6.0
0,7.99,Used,M,40,6.0
0,17.2,Used,M,40,6.0
0,311.7,Used,M,40,55.73
0,39.96,Used,M,40,6.0
0,14.38,Used,M,40,6.0
0,15.9,Used,M,40,19.99
0,30.39,Used,M,40,6.5
0,19.99,Used,M,40,6.0
0,30.28,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,154.37,Used,M,40,6.0
0,149.0,Used,M,40,6.0
0,167.4,Unused,M,40,55.73
0,33.59,Unused,M,40,6.0
0,41.99,Unused,M,40,6.0
0,33.59,Unused,M,40,6.0
0,28.78,Unused,M,40,12.99
0,21.95,Unused,M,40,6.0
0,11.75,Unused,M,40,6.0
0,60.78,Unused,M,40,6.0
0,19.99,Unused,M,40,6.0
0,19.99,Unused,M,40,6.0
0,8.38,Unused,M,40,6.0
0,13.59,Unused,M,40,6.5
0,119.0,Unused,M,40,6.0
0,119.0,Unused,M,40,6.0
0,228.0,Unused,M,40,6.0
0,149.0,Unused,M,40,6.0
0,149.0,Unused,M,40,6.0
0,15.19,Unused,M,40,6.0
0,3.99,Unused,M,40,6.0
0,19.19,Unused,M,40,6.5
0,7.95,Unused,M,40,6.0
0,30.39,Unused,M,40,6.0
0,238.0,Unused,M,40,6.0
0,19.99,Unused,M,40,6.0
0,15.99,Unused,M,40,6.0
1,15.46,Used,M,40,6.0
0,99.0,Used,M,40,6.0
0,13.98,Used,M,40,6.0
0,279.0,Used,M,40,6.0
0,238.0,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,119.0,Used,M,40,6.0
0,158.0,Used,M,40,6.0
0,149.0,Used,M,40,6.0
0,9.5,Unused,M,40,6.0
0,99.0,Unused,M,40,6.0
0,99.0,Unused,M,40,6.0
0,99.0,Unused,M,40,6.0
0,198.0,Unused,M,40,6.0
0,407.15,Unused,M,40,77.22
0,119.0,Unused,M,40,6.0
0,468.0,Unused,M,40,6.0
0,149.0,Unused,M,40,6.0
0,228.0,Unused,M,40,6.0
0,79.0,Unused,M,40,6.0
0,349.0,Unused,M,40,6.0
0,199.0,Used,M,40,12.99
0,628.0,Unused,M,40,6.0
0,119.0,Unused,M,40,12.99
0,149.0,Unused,M,40,6.0
0,41.59,Unused,M,40,6.0
1,3.5,Used,M,19,6.0
0,22.4,Used,M,19,6.0
0,640.45,Used,M,19,28.21
0,2.99,Used,M,19,6.0
0,18.99,Used,M,19,19.99
0,3.5,Unused,M,19,6.0
0,11.2,Unused,M,19,6.0
0,797.3,Unused,M,19,28.21
0,58.38,Unused,M,19,6.0
0,19.99,Unused,M,19,6.0
0,47.27,Unused,M,19,6.0
0,119.0,Unused,M,19,6.0
0,11.2,Unused,M,19,6.0
0,15.39,Unused,M,19,6.0
1,23.57,Used,M,19,6.0
0,1499.0,Used,M,19,6.0
0,5.7,Used,M,19,6.0
0,5.7,Used,M,19,6.0
0,18.15,Used,M,19,6.0
0,298.0,Used,M,19,6.0
0,15.41,Unused,M,19,6.0
0,10.99,Unused,M,19,6.0
0,398.0,Unused,M,19,12.99
0,26.38,Unused,M,19,6.0
0,6.0,Unused,M,19,6.0
0,4.56,Unused,M,19,6.0
0,45.57,Unused,M,19,6.0
0,3.19,Unused,M,19,6.0
0,5.7,Unused,M,19,6.0
0,16.99,Unused,M,19,6.0
1,119.0,Used,F,5,6.0
0,23.99,Used,F,5,6.0
0,386.0,Unused,F,5,6.0
0,149.0,Unused,F,5,6.0
0,119.0,Unused,F,5,6.0
0,395.0,Unused,F,5,6.0
0,11.19,Used,F,5,6.0
0,79.19,Used,F,5,12.99
0,238.0,Used,F,5,6.0
0,399.5,Unused,F,5,14.85
0,24.22,Unused,F,5,6.0
0,238.0,Unused,F,5,6.0
0,67.19,Unused,F,5,6.0
0,149.0,Unused,F,5,6.0
1,16.0,Used,F,5,6.0
0,8.0,Unused,F,5,6.0
1,153.71,Used,M,9,6.5
0,153.71,Used,M,9,6.5
0,11.34,Unused,M,9,6.5
0,12.32,Unused,M,9,6.5
0,122.77,Unused,M,9,6.5
0,204.27,Unused,M,9,6.5
0,153.71,Unused,M,9,6.5
0,245.54,Unused,M,9,6.5
0,368.31,Unused,M,9,6.5
0,153.71,Unused,M,9,6.5
1,14.0,Unused,M,9,12.48
1,5.6,Used,M,20,6.0
0,18.99,Used,M,20,12.99
0,16.99,Used,M,20,6.0
0,11.75,Used,M,20,6.0
0,92.78,Used,M,20,6.0
0,13.59,Used,M,20,6.0
0,2.99,Used,M,20,6.0
0,237.0,Used,M,20,6.0
0,2.8,Unused,M,20,6.0
0,68.61,Unused,M,20,6.0
0,104.94,Unused,M,20,12.99
0,1.99,Unused,M,20,6.0
0,71.42,Unused,M,20,6.0
0,46.44,Unused,M,20,6.0
0,119.0,Unused,M,20,6.0
0,13.59,Unused,M,20,6.0
0,16.99,Unused,M,20,6.0
0,1.99,Unused,M,20,6.0
0,58.98,Unused,M,20,12.99
0,30.39,Unused,M,20,6.0
0,119.0,Unused,M,20,6.0
0,119.0,Unused,M,20,6.0
0,119.0,Unused,M,20,6.0
1,6.0,Used,F,45,6.0
0,4.8,Used,F,45,6.0
0,4.78,Used,F,45,6.0
0,15.99,Used,F,45,6.0
0,119.0,Used,F,45,6.5
0,238.0,Used,F,45,6.0
0,119.0,Used,F,45,6.0
0,349.0,Used,F,45,6.0
0,349.0,Used,F,45,6.0
0,349.0,Used,F,45,6.0
0,682.99,Unused,F,45,6.0
0,199.0,Unused,F,45,6.0
0,4.8,Unused,F,45,6.0
0,9.58,Unused,F,45,6.0
0,99.0,Unused,F,45,6.0
0,99.0,Unused,F,45,6.0
0,99.0,Unused,F,45,6.0
0,119.0,Unused,F,45,6.0
0,349.0,Unused,F,45,6.0
0,3.8,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,15.99,Unused,F,45,6.0
0,298.0,Unused,F,45,6.0
0,149.0,Unused,F,45,6.0
0,21.0,Unused,F,45,6.0
0,30.0,Unused,F,45,6.0
0,15.19,Unused,F,45,6.0
0,478.0,Used,F,45,6.0
0,10.0,Used,F,45,6.0
0,47.8,Used,F,45,6.5
0,119.0,Used,F,45,6.0
0,44.97,Unused,F,45,6.0
0,85.58,Unused,F,45,6.0
0,149.0,Unused,F,45,8.7
0,2.99,Unused,F,45,6.0
0,29.0,Unused,F,45,6.0
0,199.0,Unused,F,45,8.7
0,3.0,Unused,F,45,6.0
1,1.25,Used,F,46,6.0
0,20.54,Unused,F,46,6.0
1,17.94,Unused,F,46,6.0
0,13.2,Unused,F,46,6.0
0,23.1,Unused,F,46,6.0
0,10.5,Used,F,46,6.0
0,15.0,Unused,F,46,6.0
1,12.99,Unused,F,46,6.0
1,51.57,Used,M,48,6.5
0,79.0,Used,M,48,6.5
0,0.99,Unused,M,48,20.0
0,52.75,Unused,M,48,6.5
0,59.97,Unused,M,48,6.5
0,18.99,Unused,M,48,6.5
0,238.0,Unused,M,48,6.5
1,17.98,Used,F,35,6.0
0,79.99,Used,F,35,6.0
0,30.78,Used,F,35,6.0
0,29.95,Used,F,35,6.0
0,357.0,Used,F,35,6.0
0,349.0,Used,F,35,6.0
0,349.0,Used,F,35,6.0
0,79.0,Used,F,35,6.0
0,149.0,Used,F,35,6.0
0,436.0,Unused,F,35,6.0
0,2.99,Unused,F,35,6.0
0,11.1,Unused,F,35,6.0
0,42.45,Unused,F,35,6.0
0,395.0,Unused,F,35,6.0
0,79.0,Unused,F,35,6.0
0,5.5,Unused,F,35,6.0
0,11.97,Used,F,35,6.0
0,198.0,Used,F,35,6.0
0,152.99,Used,F,35,6.0
0,119.0,Used,F,35,6.0
0,395.0,Used,F,35,6.0
0,71.7,Unused,F,35,6.0
0,124.56,Unused,F,35,12.91
0,133.11,Unused,F,35,6.0
0,1209.0,Unused,F,35,6.0
0,11.98,Unused,F,35,6.0
0,77.0,Unused,F,35,6.0
0,130.6,Unused,F,35,6.0
0,119.0,Unused,F,35,6.0
0,119.0,Unused,F,35,6.0
0,149.0,Unused,F,35,6.0
0,237.0,Unused,F,35,6.0
0,149.0,Unused,F,35,6.0
0,22.89,Unused,F,35,6.0
0,6.32,Unused,F,35,6.0
0,6.0,Unused,F,35,6.0
0,18.99,Unused,F,35,6.0
0,13.98,Unused,F,35,6.0
0,13.99,Unused,F,35,6.0
0,79.0,Unused,F,35,6.0
1,18.99,Used,F,28,6.0
0,2.99,Used,F,28,6.0
0,119.0,Used,F,28,12.99
0,149.0,Used,F,28,6.0
0,149.0,Used,F,28,6.0
0,119.0,Unused,F,28,12.99
0,119.0,Unused,F,28,6.0
0,158.0,Unused,F,28,6.0
0,316.0,Unused,F,28,6.0
1,341.89,Used,F,28,12.91
0,35.0,Used,F,28,6.0
0,24.0,Used,F,28,23.17
0,2.39,Used,F,28,6.0
0,39.5,Unused,F,28,23.17
0,15.8,Unused,F,28,6.5
0,59.29,Unused,F,28,6.0
0,199.0,Unused,F,28,6.0
0,1.59,Unused,F,28,6.0
0,14.69,Unused,F,28,6.0
0,2.39,Unused,F,28,12.91
0,149.0,Unused,F,28,6.0
0,5.0,Unused,F,28,6.0
0,47.8,Unused,F,28,6.5
0,26.54,Unused,F,28,6.0
0,255.8,Unused,F,28,23.17
1,24.99,Used,M,47,6.5
0,44.95,Unused,M,47,6.5
0,238.0,Unused,M,47,6.5
0,24.95,Unused,M,47,6.5
1,16.99,Used,M,47,6.0
0,10.99,Unused,M,47,6.0
0,19.19,Unused,M,47,6.5
0,99.99,Unused,M,47,6.0
0,476.0,Unused,M,47,6.0
0,149.0,Unused,M,47,6.0
0,237.0,Unused,M,47,6.0
1,238.0,Used,M,47,6.0
0,149.0,Used,M,47,6.0
1,11.4,Unused,M,47,6.0
0,12.79,Unused,M,47,6.0
1,151.88,Used,M,47,6.5
1,44.34,Used,M,42,6.5
0,45.31,Used,M,42,6.5
0,245.54,Used,M,42,6.5
0,40.2,Unused,M,42,6.5
0,187.5,Unused,M,42,6.5
0,122.77,Unused,M,42,6.5
0,205.3,Unused,M,42,6.5
0,28.86,Unused,M,42,6.5
0,256.88,Unused,M,42,6.5
0,18.54,Unused,M,42,6.5
0,82.48,Unused,M,42,50.0
0,25.78,Unused,M,42,6.5
0,35.06,Unused,M,42,6.5
1,241.61,Used,M,27,6.0
0,207.92,Used,M,27,15.37
0,1495.0,Unused,M,27,12.99
0,136.71,Unused,M,27,6.0
0,45.49,Unused,M,27,6.0
1,303.76,Used,M,27,6.5
0,43.19,Unused,M,27,6.5
0,355.74,Unused,M,27,12.99
0,80.52,Unused,M,27,6.5
0,151.88,Unused,M,27,6.5
0,151.88,Unused,M,27,6.5
1,17.93,Used,F,17,6.5
0,51.35,Used,F,17,6.5
0,100.91,Used,F,17,6.5
0,2.44,Used,F,17,6.5
0,100.91,Unused,F,17,6.5
0,3.24,Unused,F,17,6.5
0,42.39,Unused,F,17,6.5
0,121.3,Unused,F,17,6.5
0,151.88,Unused,F,17,6.5
0,10.17,Unused,F,17,6.0
0,1.62,Unused,F,17,6.5
1,79.99,Used,F,42,6.0
0,79.99,Used,F,42,6.5
0,238.0,Used,F,42,6.0
0,238.0,Used,F,42,6.0
0,15.99,Used,F,42,6.0
0,149.0,Used,F,42,6.0
0,395.0,Used,F,42,12.99
0,149.0,Used,F,42,6.0
0,30.37,Unused,F,42,6.0
0,59.0,Unused,F,42,6.0
0,268.0,Unused,F,42,6.0
0,19.99,Unused,F,42,6.0
0,217.38,Unused,F,42,6.0
0,149.0,Unused,F,42,6.0
0,14.38,Unused,F,42,6.0
0,238.0,Unused,F,42,6.0
0,59.99,Unused,F,42,12.99
0,11.19,Unused,F,42,6.0
0,149.0,Unused,F,42,12.99
1,25.0,Used,F,42,0.0
0,10.63,Used,F,42,6.0
0,317.0,Used,F,42,6.0
0,119.0,Used,F,42,6.0
0,15.19,Used,F,42,6.5
0,15.19,Used,F,42,6.5
0,149.0,Used,F,42,6.0
0,149.0,Used,F,42,6.0
0,71.65,Unused,F,42,12.91
0,41.57,Unused,F,42,12.48
0,149.0,Unused,F,42,6.0
0,149.0,Unused,F,42,6.0
0,10.39,Unused,F,42,6.0
0,71.95,Unused,F,42,12.48
1,3.19,Used,F,42,6.0
0,199.0,Used,F,42,6.0
0,39.8,Used,F,42,12.99
0,12.99,Used,F,42,20.0
0,8.09,Used,F,42,6.0
0,11.95,Used,F,42,12.99
0,111.86,Used,F,42,34.16
0,119.0,Used,F,42,6.0
0,29.58,Used,F,42,6.0
0,149.0,Used,F,42,6.0
0,3.99,Unused,F,42,20.0
0,15.93,Unused,F,42,12.99
0,99.0,Unused,F,42,6.0
0,99.0,Unused,F,42,6.0
0,198.0,Unused,F,42,6.0
